obs_id,alt_id,choice,college,hsg2,coml5,vehicle_size,acceleration,price_over_log_income,top_speed,fuel_type,luggage_space,body_type,cents_per_mile,station_availability,range,pollution
3984,3,0,1,1,0,2,2.5,3.7871011,110,cng,0.7,regcar,8,0.7,75,0.1
3984,4,0,1,1,0,2,2.5,3.7871011,110,cng,0.7,stwagon,8,0.7,75,0.1
3984,5,1,1,1,0,3,4.0,2.7772075,85,gasoline,1.0,regcar,4,1.0,350,0.75
3984,6,0,1,1,0,3,4.0,2.7772075,85,gasoline,1.0,truck,4,1.0,350,0.75
3985,1,1,1,1,0,3,4.0,3.9704144,85,methanol,0.7,regcar,8,0.0,125,0.0
3985,2,0,1,1,0,3,4.0,3.9704144,85,methanol,0.7,van,8,0.0,125,0.0
3985,3,0,1,1,0,3,6.0,4.4667162,140,cng,0.7,regcar,2,0.1,300,0.4
3985,4,0,1,1,0,3,6.0,4.4667162,140,cng,0.7,stwagon,2,0.1,300,0.4
3985,5,0,1,1,0,2,2.5,2.9778108,95,gasoline,1.0,regcar,6,1.0,300,0.25
3985,6,0,1,1,0,2,2.5,2.9778108,95,gasoline,1.0,truck,6,1.0,300,0.25
3986,1,1,1,0,0,3,2.5,2.7525151,95,cng,1.0,regcar,2,0.1,75,0.25
3986,2,0,1,0,0,3,2.5,2.7525151,95,cng,1.0,truck,2,0.1,75,0.25
3986,3,0,1,0,0,3,4.0,3.1759789,110,electric,1.0,regcar,4,0.3,300,0.6
3986,4,0,1,0,0,3,4.0,3.1759789,110,electric,1.0,van,4,0.3,300,0.6
3986,5,0,1,0,0,2,6.0,3.3877109,140,gasoline,1.0,regcar,6,1.0,350,1.0
3986,6,0,1,0,0,2,6.0,3.3877109,140,gasoline,1.0,stwagon,6,1.0,350,1.0
3987,1,0,0,0,0,1,4.0,6.2616864,85,methanol,1.0,regcar,4,0.0,125,0.0
3987,2,0,0,0,0,1,4.0,6.2616864,85,methanol,1.0,truck,4,0.0,125,0.0
3987,3,1,0,0,0,2,6.0,7.1562131,140,cng,0.7,regcar,8,0.1,300,0.25
3987,4,0,0,0,0,2,6.0,7.1562131,140,cng,0.7,van,8,0.1,300,0.25
3987,5,0,0,0,0,3,2.5,7.8271081,85,electric,1.0,regcar,2,0.3,250,0.6
3987,6,0,0,0,0,3,2.5,7.8271081,85,electric,1.0,stwagon,2,0.3,250,0.6
3988,1,0,0,1,0,3,6.0,3.8627713,55,methanol,1.0,regcar,1,0.0,125,0.0
3988,2,0,0,1,0,3,6.0,3.8627713,55,methanol,1.0,van,1,0.0,125,0.0
3988,3,1,0,1,0,1,2.5,4.1386835,95,cng,1.0,regcar,6,0.3,300,0.1
3988,4,0,0,1,0,1,2.5,4.1386835,95,cng,1.0,stwagon,6,0.3,300,0.1
3988,5,0,0,1,0,2,4.0,3.0350346,140,gasoline,1.0,regcar,2,1.0,300,0.75
3988,6,0,0,1,0,2,4.0,3.0350346,140,gasoline,1.0,truck,2,1.0,300,0.75
3989,1,0,1,0,0,2,6.0,3.7871011,95,cng,0.7,regcar,8,0.7,75,0.25
3989,2,0,1,0,0,2,6.0,3.7871011,95,cng,0.7,truck,8,0.7,75,0.25
3989,3,0,1,0,0,3,2.5,4.0395745,110,electric,1.0,regcar,2,0.1,300,0.6
3989,4,0,1,0,0,3,2.5,4.0395745,110,electric,1.0,van,2,0.1,300,0.6
3989,5,1,1,0,0,1,4.0,2.7772075,140,gasoline,1.0,regcar,4,1.0,350,1.0
3989,6,0,1,0,0,1,4.0,2.7772075,140,gasoline,1.0,stwagon,4,1.0,350,1.0
3990,1,0,1,0,1,3,4.0,8.179911,65,methanol,1.0,regcar,1,0.0,125,0.0
3990,2,1,1,0,1,3,4.0,8.179911,65,methanol,1.0,stwagon,1,0.0,125,0.0
3990,3,0,1,0,1,3,6.0,6.3905555,140,electric,1.0,regcar,8,0.7,250,0.75
3990,4,0,1,0,1,3,6.0,6.3905555,140,electric,1.0,truck,8,0.7,250,0.75
3990,5,0,1,0,1,2,2.5,7.1574221,85,gasoline,1.0,regcar,2,1.0,300,0.25
3990,6,0,1,0,1,2,2.5,7.1574221,85,gasoline,1.0,van,2,1.0,300,0.25
3991,1,0,1,1,0,3,4.0,5.2932982,110,cng,0.7,sportuv,2,0.3,300,0.25
3991,2,0,1,1,0,3,4.0,5.2932982,110,cng,0.7,regcar,2,0.3,300,0.25
3991,3,0,1,1,0,3,6.0,5.928494,140,electric,1.0,sportuv,4,0.7,250,0.6
3991,4,0,1,1,0,3,6.0,5.928494,140,electric,1.0,truck,4,0.7,250,0.6
3991,5,1,1,1,0,2,2.5,6.7754218,85,gasoline,1.0,sportuv,6,1.0,300,1.0
3991,6,0,1,1,0,2,2.5,6.7754218,85,gasoline,1.0,sportcar,6,1.0,300,1.0
3992,1,0,1,0,0,2,2.5,5.4600663,65,methanol,0.7,sportuv,2,0.0,125,0.0
3992,2,0,1,0,0,2,2.5,5.4600663,65,methanol,0.7,sportcar,2,0.0,125,0.0
3992,3,0,1,0,0,3,4.0,4.1753448,140,electric,1.0,sportuv,6,0.3,250,0.75
3992,4,0,1,0,0,3,4.0,4.1753448,140,electric,1.0,regcar,6,0.3,250,0.75
3992,5,1,1,0,0,1,6.0,4.8177056,85,gasoline,1.0,sportuv,8,1.0,300,0.25
3992,6,0,1,0,0,1,6.0,4.8177056,85,gasoline,1.0,truck,8,1.0,300,0.25
3993,1,0,1,1,0,3,4.0,2.6835799,65,methanol,1.0,regcar,1,0.0,200,0.0
3993,2,0,1,1,0,3,4.0,2.6835799,65,methanol,1.0,truck,1,0.0,200,0.0
3993,3,0,1,1,0,3,6.0,2.9072116,110,cng,0.7,regcar,2,0.7,75,0.6
3993,4,0,1,1,0,3,6.0,2.9072116,110,cng,0.7,van,2,0.7,75,0.6
3993,5,1,1,1,0,2,2.5,3.3544749,140,electric,1.0,regcar,4,0.1,300,0.25
3993,6,0,1,1,0,2,2.5,3.3544749,140,electric,1.0,stwagon,4,0.1,300,0.25
3994,1,0,1,0,0,2,6.0,4.0395745,140,cng,1.0,van,6,0.1,300,0.1
3994,2,0,1,0,0,2,6.0,4.0395745,140,cng,1.0,regcar,6,0.1,300,0.1
3994,3,1,1,0,0,3,2.5,2.7772075,85,electric,1.0,van,8,0.3,250,0.4
3994,4,0,1,0,0,3,2.5,2.7772075,85,electric,1.0,stwagon,8,0.3,250,0.4
3994,5,0,1,0,0,3,4.0,3.2821543,95,gasoline,1.0,van,2,1.0,300,0.75
3994,6,0,1,0,0,3,4.0,3.2821543,95,gasoline,1.0,truck,2,1.0,300,0.75
3995,1,0,1,0,1,2,6.0,1.7673139,100,methanol,1.0,sportcar,8,0.0,75,0.0
3995,2,0,1,0,1,2,6.0,1.7673139,100,methanol,1.0,truck,8,0.0,75,0.0
3995,3,0,1,0,1,0,2.5,1.7673139,85,cng,1.0,sportcar,8,0.1,250,0.1
3995,4,0,1,0,1,0,2.5,1.7673139,85,cng,1.0,sportuv,8,0.1,250,0.1
3995,5,1,1,0,1,3,4.0,2.5247341,110,gasoline,1.0,sportcar,4,1.0,250,0.75
3995,6,0,1,0,1,3,4.0,2.5247341,110,gasoline,1.0,regcar,4,1.0,250,0.75
3996,1,0,1,0,0,2,6.0,3.0296809,55,methanol,1.0,regcar,2,0.0,125,0.0
3996,2,0,1,0,0,2,6.0,3.0296809,55,methanol,1.0,stwagon,2,0.0,125,0.0
3996,3,1,1,0,0,3,2.5,3.7871011,110,electric,1.0,regcar,2,0.1,250,0.6
3996,4,0,1,0,0,3,2.5,3.7871011,110,electric,1.0,truck,2,0.1,250,0.6
3996,5,0,1,0,0,3,4.0,4.0395745,140,gasoline,1.0,regcar,4,1.0,300,1.0
3996,6,0,1,0,0,3,4.0,4.0395745,140,gasoline,1.0,van,4,1.0,300,1.0
3997,1,0,1,0,0,3,2.5,8.179911,95,cng,0.7,truck,4,0.7,300,0.4
3997,2,0,1,0,0,3,2.5,8.179911,95,cng,0.7,regcar,4,0.7,300,0.4
3997,3,0,1,0,0,3,4.0,8.9467777,110,electric,1.0,truck,6,0.1,250,0.75
3997,4,0,1,0,0,3,4.0,8.9467777,110,electric,1.0,van,6,0.1,250,0.75
3997,5,0,1,0,0,2,6.0,6.3905555,140,gasoline,1.0,truck,8,1.0,300,0.25
3997,6,1,1,0,0,2,6.0,6.3905555,140,gasoline,1.0,stwagon,8,1.0,300,0.25
3998,1,0,1,0,0,0,4.0,4.5107845,85,cng,1.0,sportcar,4,0.3,75,0.1
3998,2,0,1,0,0,0,4.0,4.5107845,85,cng,1.0,regcar,4,0.3,75,0.1
3998,3,1,1,0,0,1,6.0,4.985604,95,electric,1.0,sportcar,6,0.7,300,0.4
3998,4,0,1,0,0,1,6.0,4.985604,95,electric,1.0,truck,6,0.7,300,0.4
3998,5,0,1,0,0,2,2.5,5.4604234,110,gasoline,1.0,sportcar,8,1.0,350,0.75
3998,6,0,1,0,0,2,2.5,5.4604234,110,gasoline,1.0,sportuv,8,1.0,350,0.75
3999,1,0,0,0,0,2,2.5,5.554415,100,methanol,0.7,regcar,2,0.0,125,0.0
3999,2,0,0,0,0,2,2.5,5.554415,100,methanol,0.7,stwagon,2,0.0,125,0.0
3999,3,0,0,0,0,3,4.0,4.2920479,95,electric,1.0,regcar,4,0.3,250,0.4
3999,4,0,0,0,0,3,4.0,4.2920479,95,electric,1.0,truck,4,0.3,250,0.4
3999,5,0,0,0,0,3,6.0,4.7969948,110,gasoline,1.0,regcar,6,1.0,300,0.75
3999,6,1,0,0,0,3,6.0,4.7969948,110,gasoline,1.0,van,6,1.0,300,0.75
4000,1,0,1,1,0,3,6.0,4.0359651,55,methanol,0.7,regcar,1,0.0,200,0.0
4000,2,0,1,1,0,3,6.0,4.0359651,55,methanol,0.7,van,1,0.0,200,0.0
4000,3,0,1,1,0,1,2.5,4.5107845,95,cng,0.7,regcar,8,0.7,75,0.6
4000,4,0,1,1,0,1,2.5,4.5107845,95,cng,0.7,stwagon,8,0.7,75,0.6
4000,5,1,1,1,0,2,4.0,5.4604234,140,gasoline,1.0,regcar,4,1.0,350,0.5
4000,6,0,1,1,0,2,4.0,5.4604234,140,gasoline,1.0,truck,4,1.0,350,0.5
4001,1,0,1,0,0,2,6.0,2.7940569,55,methanol,0.7,regcar,8,0.0,125,0.0
4001,2,0,1,0,0,2,6.0,2.7940569,55,methanol,0.7,truck,8,0.0,125,0.0
4001,3,1,1,0,0,3,2.5,2.9936324,95,cng,1.0,regcar,4,0.7,300,0.6
4001,4,0,1,0,0,3,2.5,2.9936324,95,cng,1.0,van,4,0.7,300,0.6
4001,5,0,1,0,0,1,4.0,3.1932079,110,electric,1.0,regcar,6,0.1,250,0.25
4001,6,0,1,0,0,1,4.0,3.1932079,110,electric,1.0,stwagon,6,0.1,250,0.25
4002,1,0,1,0,0,1,2.5,5.5907915,65,methanol,0.7,sportcar,4,0.0,125,0.0
4002,2,0,1,0,0,1,2.5,5.5907915,65,methanol,0.7,sportuv,4,0.0,125,0.0
4002,3,0,1,0,0,2,4.0,7.1562131,140,electric,1.0,sportcar,4,0.3,250,0.75
4002,4,0,1,0,0,2,4.0,7.1562131,140,electric,1.0,regcar,4,0.3,250,0.75
4002,5,1,1,0,0,0,6.0,7.8271081,85,gasoline,1.0,sportcar,6,1.0,300,0.25
4002,6,0,1,0,0,0,6.0,7.8271081,85,gasoline,1.0,truck,6,1.0,300,0.25
4003,1,0,1,0,0,2,6.0,3.7919343,65,methanol,1.0,sportuv,8,0.0,125,0.0
4003,2,0,1,0,0,2,6.0,3.7919343,65,methanol,1.0,sportcar,8,0.0,125,0.0
4003,3,1,1,0,0,3,2.5,4.5902363,140,electric,1.0,sportuv,2,0.1,250,0.75
4003,4,0,1,0,0,3,2.5,4.5902363,140,electric,1.0,regcar,2,0.1,250,0.75
4003,5,0,1,0,0,1,4.0,3.3927834,85,gasoline,1.0,sportuv,4,1.0,300,0.25
4003,6,0,1,0,0,1,4.0,3.3927834,85,gasoline,1.0,truck,4,1.0,300,0.25
4004,1,0,1,0,0,2,4.0,0.96354111,85,methanol,1.0,regcar,2,0.0,200,0.0
4004,2,0,1,0,0,2,4.0,0.96354111,85,methanol,1.0,stwagon,2,0.0,200,0.0
4004,3,1,1,0,0,3,6.0,1.4453117,85,electric,1.0,regcar,4,0.3,300,0.4
4004,4,0,1,0,0,3,6.0,1.4453117,85,electric,1.0,truck,4,0.3,300,0.4
4004,5,0,1,0,0,3,2.5,1.6059019,95,gasoline,1.0,regcar,6,1.0,350,0.75
4004,6,0,1,0,0,3,2.5,1.6059019,95,gasoline,1.0,van,6,1.0,350,0.75
4005,1,1,0,0,0,1,4.0,6.7447878,85,cng,0.7,regcar,6,0.3,75,0.1
4005,2,0,0,0,0,1,4.0,6.7447878,85,cng,0.7,truck,6,0.3,75,0.1
4005,3,0,0,0,0,2,6.0,7.3871485,95,electric,1.0,regcar,8,0.7,300,0.4
4005,4,0,0,0,0,2,6.0,7.3871485,95,electric,1.0,van,8,0.7,300,0.4
4005,5,0,0,0,0,3,2.5,5.4600663,110,gasoline,1.0,regcar,2,1.0,350,0.75
4005,6,0,0,0,0,3,2.5,5.4600663,110,gasoline,1.0,stwagon,2,1.0,350,0.75
4006,1,0,1,0,1,3,2.5,5.554415,65,methanol,1.0,regcar,1,0.0,200,0.0
4006,2,0,1,0,1,3,2.5,5.554415,65,methanol,1.0,van,1,0.0,200,0.0
4006,3,0,1,0,1,1,4.0,5.8068884,110,cng,0.7,regcar,6,0.1,75,0.1
4006,4,0,1,0,1,1,4.0,5.8068884,110,cng,0.7,stwagon,6,0.1,75,0.1
4006,5,1,1,0,1,2,6.0,4.7969948,85,gasoline,1.0,regcar,2,1.0,350,0.75
4006,6,0,1,0,1,2,6.0,4.7969948,85,gasoline,1.0,truck,2,1.0,350,0.75
4007,1,0,0,0,0,3,2.5,5.2423324,85,methanol,0.7,regcar,8,0.0,200,0.0
4007,2,0,0,0,0,3,2.5,5.2423324,85,methanol,0.7,truck,8,0.0,200,0.0
4007,3,0,0,0,0,3,4.0,5.7941569,140,cng,1.0,regcar,6,0.1,75,0.4
4007,4,0,0,0,0,3,4.0,5.7941569,140,cng,1.0,van,6,0.1,75,0.4
4007,5,1,0,0,0,2,6.0,6.3459814,85,electric,1.0,regcar,8,0.3,300,0.75
4007,6,0,0,0,0,2,6.0,6.3459814,85,electric,1.0,stwagon,8,0.3,300,0.75
4008,1,0,1,1,0,3,6.0,5.2230137,65,methanol,1.0,van,4,0.0,75,0.0
4008,2,0,1,1,0,3,6.0,5.2230137,65,methanol,1.0,stwagon,4,0.0,75,0.0
4008,3,0,1,1,0,3,2.5,5.4604234,110,cng,1.0,van,8,0.1,250,0.4
4008,4,0,1,1,0,3,2.5,5.4604234,110,cng,1.0,truck,8,0.1,250,0.4
4008,5,1,1,1,0,2,4.0,4.5107845,85,gasoline,1.0,van,4,1.0,250,0.25
4008,6,0,1,1,0,2,4.0,4.5107845,85,gasoline,1.0,regcar,4,1.0,250,0.25
4009,1,0,1,1,0,2,2.5,6.6218936,65,methanol,0.7,regcar,2,0.0,125,0.0
4009,2,0,1,1,0,2,2.5,6.6218936,65,methanol,0.7,stwagon,2,0.0,125,0.0
4009,3,1,1,1,0,3,4.0,5.2423324,140,electric,1.0,regcar,6,0.3,250,0.75
4009,4,0,1,1,0,3,4.0,5.2423324,140,electric,1.0,truck,6,0.3,250,0.75
4009,5,0,1,1,0,1,6.0,5.7941569,85,gasoline,1.0,regcar,8,1.0,300,0.25
4009,6,0,1,1,0,1,6.0,5.7941569,85,gasoline,1.0,van,8,1.0,300,0.25
4010,1,1,1,0,0,2,4.0,4.8177056,140,cng,1.0,regcar,8,0.3,300,0.1
4010,2,0,1,0,0,2,4.0,4.8177056,140,cng,1.0,truck,8,0.3,300,0.1
4010,3,0,1,0,0,3,6.0,5.1388859,85,electric,1.0,regcar,2,0.7,250,0.4
4010,4,0,1,0,0,3,6.0,5.1388859,85,electric,1.0,van,2,0.7,250,0.4
4010,5,0,1,0,0,3,2.5,3.5329841,95,gasoline,1.0,regcar,4,1.0,300,0.75
4010,6,0,1,0,0,3,2.5,3.5329841,95,gasoline,1.0,stwagon,4,1.0,300,0.75
4011,1,0,0,1,0,2,6.0,3.5781065,110,cng,0.7,van,2,0.3,250,0.1
4011,2,0,0,1,0,2,6.0,3.5781065,110,cng,0.7,regcar,2,0.3,250,0.1
4011,3,1,0,1,0,3,2.5,2.4599482,140,electric,1.0,van,4,0.7,400,0.4
4011,4,0,0,1,0,3,2.5,2.4599482,140,electric,1.0,stwagon,4,0.7,400,0.4
4011,5,0,0,1,0,3,4.0,2.9072116,85,gasoline,1.0,van,6,1.0,250,0.75
4011,6,0,0,1,0,3,4.0,2.9072116,85,gasoline,1.0,truck,6,1.0,250,0.75
4012,1,0,0,0,0,2,4.0,3.7919343,85,cng,1.0,truck,4,0.3,75,0.1
4012,2,0,0,0,0,2,4.0,3.7919343,85,cng,1.0,regcar,4,0.3,75,0.1
4012,3,0,0,0,0,3,6.0,4.1910853,95,electric,1.0,truck,6,0.7,300,0.4
4012,4,0,0,0,0,3,6.0,4.1910853,95,electric,1.0,van,6,0.7,300,0.4
4012,5,1,0,0,0,3,2.5,4.5902363,110,gasoline,1.0,truck,8,1.0,350,0.75
4012,6,0,0,0,0,3,2.5,4.5902363,110,gasoline,1.0,stwagon,8,1.0,350,0.75
4013,1,1,1,1,1,3,4.0,5.4600663,55,methanol,0.7,van,4,0.0,75,0.0
4013,2,0,1,1,1,3,4.0,5.4600663,55,methanol,0.7,regcar,4,0.0,75,0.0
4013,3,0,1,1,1,3,6.0,3.5329841,95,cng,0.7,van,4,0.1,250,0.4
4013,4,0,1,1,1,3,6.0,3.5329841,95,cng,0.7,stwagon,4,0.1,250,0.4
4013,5,0,1,1,1,2,2.5,4.1753448,110,electric,1.0,van,6,0.3,400,0.75
4013,6,0,1,1,1,2,2.5,4.1753448,110,electric,1.0,truck,6,0.3,400,0.75
4014,1,0,0,0,0,2,6.0,3.7871011,85,methanol,0.7,regcar,2,0.0,200,0.0
4014,2,0,0,0,0,2,6.0,3.7871011,85,methanol,0.7,van,2,0.0,200,0.0
4014,3,0,0,0,0,3,2.5,4.0395745,140,cng,0.7,regcar,8,0.7,75,0.25
4014,4,0,0,0,0,3,2.5,4.0395745,140,cng,0.7,stwagon,8,0.7,75,0.25
4014,5,1,0,0,0,3,4.0,3.2821543,95,gasoline,1.0,regcar,4,1.0,350,1.0
4014,6,0,0,0,0,3,4.0,3.2821543,95,gasoline,1.0,truck,4,1.0,350,1.0
4015,1,0,0,0,1,3,4.0,3.2118037,55,methanol,1.0,stwagon,4,0.0,200,0.0
4015,2,0,0,0,1,3,4.0,3.2118037,55,methanol,1.0,van,4,0.0,200,0.0
4015,3,1,0,0,1,3,6.0,1.9270822,110,electric,1.0,stwagon,4,0.3,300,0.75
4015,4,0,0,0,1,3,6.0,1.9270822,110,electric,1.0,regcar,4,0.3,300,0.75
4015,5,0,0,0,1,2,2.5,2.2482626,140,gasoline,1.0,stwagon,6,1.0,350,0.25
4015,6,0,0,0,1,2,2.5,2.2482626,140,gasoline,1.0,truck,6,1.0,350,0.25
4016,1,0,1,1,0,3,2.5,4.1386835,55,methanol,0.7,regcar,8,0.0,125,0.0
4016,2,0,1,1,0,3,2.5,4.1386835,55,methanol,0.7,van,8,0.0,125,0.0
4016,3,0,1,1,0,2,4.0,4.4145957,95,cng,1.0,regcar,8,0.1,300,0.1
4016,4,0,1,1,0,2,4.0,4.4145957,95,cng,1.0,stwagon,8,0.1,300,0.1
4016,5,1,1,1,0,3,6.0,3.586859,140,gasoline,1.0,regcar,4,1.0,300,0.75
4016,6,0,1,1,0,3,6.0,3.586859,140,gasoline,1.0,truck,4,1.0,300,0.75
4017,1,0,0,1,0,2,6.0,7.0692554,110,cng,0.7,truck,8,0.7,75,0.4
4017,2,0,0,1,0,2,6.0,7.0692554,110,cng,0.7,regcar,8,0.7,75,0.4
4017,3,0,0,1,0,3,2.5,8.0791491,140,electric,1.0,truck,2,0.1,300,0.75
4017,4,1,0,1,0,3,2.5,8.0791491,140,electric,1.0,van,2,0.1,300,0.75
4017,5,0,0,1,0,1,4.0,8.8365693,85,gasoline,1.0,truck,4,1.0,350,0.25
4017,6,0,0,1,0,1,4.0,8.8365693,85,gasoline,1.0,stwagon,4,1.0,350,0.25
4018,1,0,1,0,0,3,6.0,3.1308432,65,methanol,0.7,regcar,8,0.0,200,0.0
4018,2,0,1,0,0,3,6.0,3.1308432,65,methanol,0.7,van,8,0.0,200,0.0
4018,3,0,1,0,0,2,2.5,3.3544749,110,cng,0.7,regcar,8,0.7,75,0.1
4018,4,0,1,0,0,2,2.5,3.3544749,110,cng,0.7,stwagon,8,0.7,75,0.1
4018,5,1,1,0,0,3,4.0,2.4599482,85,gasoline,1.0,regcar,4,1.0,350,0.75
4018,6,0,1,0,0,3,4.0,2.4599482,85,gasoline,1.0,truck,4,1.0,350,0.75
4019,1,0,1,0,0,3,6.0,2.7772075,85,methanol,1.0,van,2,0.0,125,0.0
4019,2,0,1,0,0,3,6.0,2.7772075,85,methanol,1.0,stwagon,2,0.0,125,0.0
4019,3,1,1,0,0,3,2.5,1.5148404,140,cng,1.0,van,6,0.3,300,0.4
4019,4,0,1,0,0,3,2.5,1.5148404,140,cng,1.0,truck,6,0.3,300,0.4
4019,5,0,1,0,0,2,4.0,2.2722607,95,gasoline,1.0,van,2,1.0,300,0.25
4019,6,0,1,0,0,2,4.0,2.2722607,95,gasoline,1.0,regcar,2,1.0,300,0.25
4020,1,0,1,0,0,2,4.0,8.8291915,140,cng,1.0,regcar,8,0.3,300,0.1
4020,2,0,1,0,0,2,4.0,8.8291915,140,cng,1.0,truck,8,0.3,300,0.1
4020,3,1,1,0,0,3,6.0,9.6569282,85,electric,1.0,regcar,2,0.7,250,0.4
4020,4,0,1,0,0,3,6.0,9.6569282,85,electric,1.0,van,2,0.7,250,0.4
4020,5,0,1,0,0,3,2.5,6.8978058,95,gasoline,1.0,regcar,4,1.0,300,0.75
4020,6,0,1,0,0,3,2.5,6.8978058,95,gasoline,1.0,stwagon,4,1.0,300,0.75
4021,1,0,1,0,0,3,4.0,3.2118037,65,methanol,1.0,regcar,8,0.0,125,0.0
4021,2,0,1,0,0,3,4.0,3.2118037,65,methanol,1.0,truck,8,0.0,125,0.0
4021,3,0,1,0,0,2,6.0,3.2118037,110,cng,0.7,regcar,8,0.1,300,0.1
4021,4,0,1,0,0,2,6.0,3.2118037,110,cng,0.7,van,8,0.1,300,0.1
4021,5,1,1,0,0,3,2.5,1.9270822,140,electric,1.0,regcar,2,0.3,250,0.4
4021,6,0,1,0,0,3,2.5,1.9270822,140,electric,1.0,stwagon,2,0.3,250,0.4
4022,1,0,1,0,0,3,2.5,11.241313,85,cng,0.7,van,4,0.7,300,0.6
4022,2,0,1,0,0,3,2.5,11.241313,85,cng,0.7,regcar,4,0.7,300,0.6
4022,3,0,1,0,0,2,4.0,8.0295093,95,electric,1.0,van,6,0.1,250,0.25
4022,4,0,1,0,0,2,4.0,8.0295093,95,electric,1.0,stwagon,6,0.1,250,0.25
4022,5,0,1,0,0,3,6.0,8.9930504,110,gasoline,1.0,van,8,1.0,300,0.5
4022,6,1,1,0,0,3,6.0,8.9930504,110,gasoline,1.0,truck,8,1.0,300,0.5
4023,1,1,0,0,0,3,2.5,7.0692554,85,methanol,0.7,regcar,8,0.0,200,0.0
4023,2,0,0,0,0,3,2.5,7.0692554,85,methanol,0.7,truck,8,0.0,200,0.0
4023,3,0,0,0,0,3,4.0,8.0791491,140,cng,1.0,regcar,6,0.1,75,0.4
4023,4,0,0,0,0,3,4.0,8.0791491,140,cng,1.0,van,6,0.1,75,0.4
4023,5,0,0,0,0,2,6.0,8.8365693,85,electric,1.0,regcar,8,0.3,300,0.75
4023,6,0,0,0,0,2,6.0,8.8365693,85,electric,1.0,stwagon,8,0.3,300,0.75
4024,1,0,1,0,0,2,2.5,4.7969948,65,methanol,0.7,regcar,4,0.0,200,0.0
4024,2,0,1,0,0,2,2.5,4.7969948,65,methanol,0.7,stwagon,4,0.0,200,0.0
4024,3,0,1,0,0,3,4.0,5.8068884,140,electric,1.0,regcar,8,0.1,300,0.6
4024,4,0,1,0,0,3,4.0,5.8068884,140,electric,1.0,truck,8,0.1,300,0.6
4024,5,1,1,0,0,3,6.0,4.2920479,85,gasoline,1.0,regcar,2,1.0,350,1.0
4024,6,0,1,0,0,3,6.0,4.2920479,85,gasoline,1.0,van,2,1.0,350,1.0
4025,1,0,1,0,0,3,2.5,7.7083289,65,methanol,0.7,truck,2,0.0,125,0.0
4025,2,0,1,0,0,3,2.5,7.7083289,65,methanol,0.7,stwagon,2,0.0,125,0.0
4025,3,0,1,0,0,3,4.0,6.102427,140,electric,1.0,truck,6,0.3,250,0.75
4025,4,0,1,0,0,3,4.0,6.102427,140,electric,1.0,regcar,6,0.3,250,0.75
4025,5,0,1,0,0,2,6.0,6.7447878,85,gasoline,1.0,truck,8,1.0,300,0.25
4025,6,1,1,0,0,2,6.0,6.7447878,85,gasoline,1.0,van,8,1.0,300,0.25
4026,1,0,1,0,0,2,2.5,4.1386835,55,methanol,0.7,regcar,8,0.0,125,0.0
4026,2,0,1,0,0,2,2.5,4.1386835,55,methanol,0.7,stwagon,8,0.0,125,0.0
4026,3,1,1,0,0,3,4.0,3.0350346,110,electric,1.0,regcar,6,0.3,250,0.6
4026,4,0,1,0,0,3,4.0,3.0350346,110,electric,1.0,truck,6,0.3,250,0.6
4026,5,0,1,0,0,3,6.0,3.586859,140,gasoline,1.0,regcar,8,1.0,300,1.0
4026,6,0,1,0,0,3,6.0,3.586859,140,gasoline,1.0,van,8,1.0,300,1.0
4027,1,0,1,0,1,1,2.5,4.4965252,100,methanol,0.7,regcar,4,0.0,125,0.0
4027,2,0,1,0,1,1,2.5,4.4965252,100,methanol,0.7,stwagon,4,0.0,125,0.0
4027,3,0,1,0,1,2,4.0,5.1388859,95,electric,1.0,regcar,6,0.3,250,0.4
4027,4,0,1,0,1,2,4.0,5.1388859,95,electric,1.0,truck,6,0.3,250,0.4
4027,5,1,1,0,1,3,6.0,3.5329841,110,gasoline,1.0,regcar,8,1.0,300,0.75
4027,6,0,1,0,1,3,6.0,3.5329841,110,gasoline,1.0,van,8,1.0,300,0.75
4028,1,1,1,0,1,1,6.0,2.7591223,85,methanol,0.7,regcar,2,0.0,200,0.0
4028,2,0,1,0,1,1,6.0,2.7591223,85,methanol,0.7,van,2,0.0,200,0.0
4028,3,0,1,0,1,2,2.5,2.7591223,140,cng,0.7,regcar,8,0.7,75,0.25
4028,4,0,1,0,1,2,2.5,2.7591223,140,cng,0.7,stwagon,8,0.7,75,0.25
4028,5,0,1,0,1,3,4.0,1.9313856,95,gasoline,1.0,regcar,4,1.0,350,1.0
4028,6,0,1,0,1,3,4.0,1.9313856,95,gasoline,1.0,truck,4,1.0,350,1.0
4029,1,0,1,0,0,3,2.5,0.96354111,85,methanol,0.7,regcar,1,0.0,125,0.0
4029,2,1,1,0,0,3,2.5,0.96354111,85,methanol,0.7,stwagon,1,0.0,125,0.0
4029,3,0,1,0,0,1,4.0,1.4453117,85,electric,1.0,regcar,6,0.3,250,0.25
4029,4,0,1,0,0,1,4.0,1.4453117,85,electric,1.0,truck,6,0.3,250,0.25
4029,5,0,1,0,0,2,6.0,1.6059019,95,gasoline,1.0,regcar,8,1.0,300,0.5
4029,6,0,1,0,0,2,6.0,1.6059019,95,gasoline,1.0,van,8,1.0,300,0.5
4030,1,0,1,0,1,2,4.0,2.569443,85,methanol,1.0,regcar,2,0.0,125,0.0
4030,2,0,1,0,1,2,4.0,2.569443,85,methanol,1.0,stwagon,2,0.0,125,0.0
