obs_id,alt_id,choice,college,hsg2,coml5,vehicle_size,acceleration,price_over_log_income,top_speed,fuel_type,luggage_space,body_type,cents_per_mile,station_availability,range,pollution,big_enough,sports_utility_vehicle,sports_car,station_wagon,truck,van,electric,compressed_natural_gas,methanol,electric_commute_lte_5mi,electric_and_college,methanol_and_college,range_over_100,acceleration_over_10,top_speed_over_100,vehicle_size_over_10,tens_of_cents_per_mile,neg_price_over_log_income,neg_acceleration_over_10,neg_pollution,neg_tens_of_cents_per_mile
3937,2,0,1,1,0,3,4.0,4.7969948,65,electric,1.0,regcar,1,0.0,125,0.0,1,0,0,0,0,0,1,0,0,0,1,0,1.25,0.4,0.65,0.3,0.1,-4.7969948,-0.4,-0.0,-0.1
3937,3,0,1,1,0,2,6.0,5.3019416,110,cng,1.0,van,6,0.3,300,0.1,0,0,0,0,0,1,0,1,0,0,0,0,3.0,0.6,1.1,0.2,0.6,-5.3019416,-0.6,-0.1,-0.6
3937,4,0,1,1,0,2,6.0,5.3019416,110,cng,1.0,stwagon,6,0.3,300,0.1,0,0,0,1,0,0,0,1,0,0,0,0,3.0,0.6,1.1,0.2,0.6,-5.3019416,-0.6,-0.1,-0.6
3937,5,0,1,1,0,3,2.5,5.8068884,140,methanol,1.0,van,8,0.7,250,0.4,1,0,0,0,0,1,0,0,1,0,0,1,2.5,0.25,1.4,0.3,0.8,-5.8068884,-0.25,-0.4,-0.8
3937,6,0,1,1,0,3,2.5,5.8068884,140,methanol,1.0,truck,8,0.7,250,0.4,1,0,0,0,1,0,0,0,1,0,0,1,2.5,0.25,1.4,0.3,0.8,-5.8068884,-0.25,-0.4,-0.8
3938,1,0,1,0,0,0,2.5,2.964247,100,electric,1.0,regcar,2,0.0,75,0.0,0,0,0,0,0,0,1,0,0,0,1,0,0.75,0.25,1.0,0.0,0.2,-2.964247,-0.25,-0.0,-0.2
3938,2,0,1,0,0,0,2.5,2.964247,100,electric,1.0,stwagon,2,0.0,75,0.0,0,0,0,1,0,0,1,0,0,0,1,0,0.75,0.25,1.0,0.0,0.2,-2.964247,-0.25,-0.0,-0.2
3938,3,0,1,0,0,1,4.0,3.3877109,95,methanol,1.0,regcar,2,0.3,400,0.6,0,0,0,0,0,0,0,0,1,0,0,1,4.0,0.4,0.95,0.1,0.2,-3.3877109,-0.4,-0.6,-0.2
3938,4,0,1,0,0,1,4.0,3.3877109,95,methanol,1.0,truck,2,0.3,400,0.6,0,0,0,0,1,0,0,0,1,0,0,1,4.0,0.4,0.95,0.1,0.2,-3.3877109,-0.4,-0.6,-0.2
3938,5,1,1,0,0,2,6.0,2.3290512,110,gasoline,1.0,regcar,4,1.0,250,1.0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,0.6,1.1,0.2,0.4,-2.3290512,-0.6,-1.0,-0.4
3938,6,0,1,0,0,2,6.0,2.3290512,110,gasoline,1.0,van,4,1.0,250,1.0,0,0,0,0,0,1,0,0,0,0,0,0,2.5,0.6,1.1,0.2,0.4,-2.3290512,-0.6,-1.0,-0.4
3939,1,0,0,0,0,2,6.0,4.8177056,100,electric,1.0,regcar,4,0.0,125,0.0,0,0,0,0,0,0,1,0,0,0,0,0,1.25,0.6,1.0,0.2,0.4,-4.8177056,-0.6,-0.0,-0.4
3939,2,0,0,0,0,2,6.0,4.8177056,100,electric,1.0,van,4,0.0,125,0.0,0,0,0,0,0,1,1,0,0,0,0,0,1.25,0.6,1.0,0.2,0.4,-4.8177056,-0.6,-0.0,-0.4
3939,3,0,0,0,0,3,2.5,5.1388859,85,cng,1.0,regcar,6,0.3,300,0.25,0,0,0,0,0,0,0,1,0,0,0,0,3.0,0.25,0.85,0.3,0.6,-5.1388859,-0.25,-0.25,-0.6
3939,4,0,0,0,0,3,2.5,5.1388859,85,cng,1.0,stwagon,6,0.3,300,0.25,0,0,0,1,0,0,0,1,0,0,0,0,3.0,0.25,0.85,0.3,0.6,-5.1388859,-0.25,-0.25,-0.6
3939,5,1,0,0,0,3,4.0,4.1753448,110,gasoline,1.0,regcar,2,1.0,300,1.0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0.4,1.1,0.3,0.2,-4.1753448,-0.4,-1.0,-0.2
3939,6,0,0,0,0,3,4.0,4.1753448,110,gasoline,1.0,truck,2,1.0,300,1.0,0,0,0,0,1,0,0,0,0,0,0,0,3.0,0.4,1.1,0.3,0.2,-4.1753448,-0.4,-1.0,-0.2
3940,1,1,1,0,0,0,2.5,0.75742022,85,cng,1.0,regcar,2,0.1,75,0.1,0,0,0,0,0,0,0,1,0,0,0,0,0.75,0.25,0.85,0.0,0.2,-0.75742022,-0.25,-0.1,-0.2
3940,2,0,1,0,0,0,2.5,0.75742022,85,cng,1.0,truck,2,0.1,75,0.1,0,0,0,0,1,0,0,1,0,0,0,0,0.75,0.25,0.85,0.0,0.2,-0.75742022,-0.25,-0.1,-0.2
3940,3,0,1,0,0,1,4.0,0.88365693,95,methanol,1.0,regcar,4,0.3,300,0.4,0,0,0,0,0,0,0,0,1,0,0,1,3.0,0.4,0.95,0.1,0.4,-0.88365693,-0.4,-0.4,-0.4
3940,4,0,1,0,0,1,4.0,0.88365693,95,methanol,1.0,van,4,0.3,300,0.4,0,0,0,0,0,1,0,0,1,0,0,1,3.0,0.4,0.95,0.1,0.4,-0.88365693,-0.4,-0.4,-0.4
3940,5,0,1,0,0,2,6.0,1.1361303,110,gasoline,1.0,regcar,6,1.0,350,0.75,0,0,0,0,0,0,0,0,0,0,0,0,3.5,0.6,1.1,0.2,0.6,-1.1361303,-0.6,-0.75,-0.6
3940,6,0,1,0,0,2,6.0,1.1361303,110,gasoline,1.0,stwagon,6,1.0,350,0.75,0,0,0,1,0,0,0,0,0,0,0,0,3.5,0.6,1.1,0.2,0.6,-1.1361303,-0.6,-0.75,-0.6
3941,1,1,1,0,0,1,4.0,4.7969948,140,cng,0.7,regcar,2,0.3,300,0.1,0,0,0,0,0,0,0,1,0,0,0,0,3.0,0.4,1.4,0.1,0.2,-4.7969948,-0.4,-0.1,-0.2
3941,2,0,1,0,0,1,4.0,4.7969948,140,cng,0.7,truck,2,0.3,300,0.1,0,0,0,0,1,0,0,1,0,0,0,0,3.0,0.4,1.4,0.1,0.2,-4.7969948,-0.4,-0.1,-0.2
3941,3,0,1,0,0,2,6.0,5.3019416,85,methanol,1.0,regcar,4,0.7,250,0.4,0,0,0,0,0,0,0,0,1,0,0,1,2.5,0.6,0.85,0.2,0.4,-5.3019416,-0.6,-0.4,-0.4
3941,4,0,1,0,0,2,6.0,5.3019416,85,methanol,1.0,van,4,0.7,250,0.4,0,0,0,0,0,1,0,0,1,0,0,1,2.5,0.6,0.85,0.2,0.4,-5.3019416,-0.6,-0.4,-0.4
3941,5,0,1,0,0,3,2.5,5.8068884,95,gasoline,1.0,regcar,6,1.0,300,0.75,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0.25,0.95,0.3,0.6,-5.8068884,-0.25,-0.75,-0.6
3941,6,0,1,0,0,3,2.5,5.8068884,95,gasoline,1.0,stwagon,6,1.0,300,0.75,0,0,0,1,0,0,0,0,0,0,0,0,3.0,0.25,0.95,0.3,0.6,-5.8068884,-0.25,-0.75,-0.6
3942,1,0,0,0,0,3,4.0,6.0593618,55,electric,1.0,regcar,2,0.0,125,0.0,0,0,0,0,0,0,1,0,0,0,0,0,1.25,0.4,0.55,0.3,0.2,-6.0593618,-0.4,-0.0,-0.2
3942,2,0,0,0,0,3,4.0,6.0593618,55,electric,1.0,truck,2,0.0,125,0.0,0,0,0,0,1,0,1,0,0,0,0,0,1.25,0.4,0.55,0.3,0.2,-6.0593618,-0.4,-0.0,-0.2
3942,3,0,0,0,0,3,6.0,4.2920479,95,cng,0.7,regcar,8,0.1,300,0.6,0,0,0,0,0,0,0,1,0,0,0,0,3.0,0.6,0.95,0.3,0.8,-4.2920479,-0.6,-0.6,-0.8
3942,4,0,0,0,0,3,6.0,4.2920479,95,cng,0.7,van,8,0.1,300,0.6,0,0,0,0,0,1,0,1,0,0,0,0,3.0,0.6,0.95,0.3,0.8,-4.2920479,-0.6,-0.6,-0.8
3942,5,0,0,0,0,2,2.5,4.7969948,110,methanol,1.0,regcar,2,0.3,250,0.25,0,0,0,0,0,0,0,0,1,0,0,0,2.5,0.25,1.1,0.2,0.2,-4.7969948,-0.25,-0.25,-0.2
3942,6,1,0,0,0,2,2.5,4.7969948,110,methanol,1.0,stwagon,2,0.3,250,0.25,0,0,0,1,0,0,0,0,1,0,0,0,2.5,0.25,1.1,0.2,0.2,-4.7969948,-0.25,-0.25,-0.2
3943,1,0,1,0,0,2,2.5,4.8177056,55,electric,0.7,regcar,8,0.0,125,0.0,0,0,0,0,0,0,1,0,0,0,1,0,1.25,0.25,0.55,0.2,0.8,-4.8177056,-0.25,-0.0,-0.8
3943,2,0,1,0,0,2,2.5,4.8177056,55,electric,0.7,stwagon,8,0.0,125,0.0,0,0,0,1,0,0,1,0,0,0,1,0,1.25,0.25,0.55,0.2,0.8,-4.8177056,-0.25,-0.0,-0.8
3943,3,1,1,0,0,3,4.0,3.5329841,110,methanol,1.0,regcar,6,0.3,250,0.6,0,0,0,0,0,0,0,0,1,0,0,1,2.5,0.4,1.1,0.3,0.6,-3.5329841,-0.4,-0.6,-0.6
3943,4,0,1,0,0,3,4.0,3.5329841,110,methanol,1.0,truck,6,0.3,250,0.6,0,0,0,0,1,0,0,0,1,0,0,1,2.5,0.4,1.1,0.3,0.6,-3.5329841,-0.4,-0.6,-0.6
3943,5,0,1,0,0,3,6.0,4.1753448,140,gasoline,1.0,regcar,8,1.0,300,1.0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0.6,1.4,0.3,0.8,-4.1753448,-0.6,-1.0,-0.8
3943,6,0,1,0,0,3,6.0,4.1753448,140,gasoline,1.0,van,8,1.0,300,1.0,0,0,0,0,0,1,0,0,0,0,0,0,3.0,0.6,1.4,0.3,0.8,-4.1753448,-0.6,-1.0,-0.8
3944,1,0,1,0,0,3,4.0,8.8365693,85,electric,1.0,regcar,2,0.0,200,0.0,0,0,0,0,0,0,1,0,0,0,1,0,2.0,0.4,0.85,0.3,0.2,-8.8365693,-0.4,-0.0,-0.2
3944,2,0,1,0,0,3,4.0,8.8365693,85,electric,1.0,truck,2,0.0,200,0.0,0,0,0,0,1,0,1,0,0,0,1,0,2.0,0.4,0.85,0.3,0.2,-8.8365693,-0.4,-0.0,-0.2
3944,3,0,1,0,0,3,6.0,6.3118352,140,cng,0.7,regcar,2,0.7,75,0.4,0,0,0,0,0,0,0,1,0,0,0,0,0.75,0.6,1.4,0.3,0.2,-6.3118352,-0.6,-0.4,-0.2
3944,4,0,1,0,0,3,6.0,6.3118352,140,cng,0.7,van,2,0.7,75,0.4,0,0,0,0,0,1,0,1,0,0,0,0,0.75,0.6,1.4,0.3,0.2,-6.3118352,-0.6,-0.4,-0.2
3944,5,1,1,0,0,2,2.5,7.0692554,85,methanol,1.0,regcar,4,0.1,300,0.75,0,0,0,0,0,0,0,0,1,0,0,1,3.0,0.25,0.85,0.2,0.4,-7.0692554,-0.25,-0.75,-0.4
3944,6,0,1,0,0,2,2.5,7.0692554,85,methanol,1.0,stwagon,4,0.1,300,0.75,0,0,0,1,0,0,0,0,1,0,0,1,3.0,0.25,0.85,0.2,0.4,-7.0692554,-0.25,-0.75,-0.4
3945,1,1,1,1,1,3,2.5,3.0296809,100,electric,1.0,stwagon,2,0.0,200,0.0,1,0,0,1,0,0,1,0,0,1,1,0,2.0,0.25,1.0,0.3,0.2,-3.0296809,-0.25,-0.0,-0.2
3945,2,0,1,1,1,3,2.5,3.0296809,100,electric,1.0,truck,2,0.0,200,0.0,1,0,0,0,1,0,1,0,0,1,1,0,2.0,0.25,1.0,0.3,0.2,-3.0296809,-0.25,-0.0,-0.2
3945,3,0,1,1,1,3,4.0,3.2821543,85,cng,0.7,stwagon,6,0.1,75,0.4,1,0,0,1,0,0,0,1,0,0,0,0,0.75,0.4,0.85,0.3,0.6,-3.2821543,-0.4,-0.4,-0.6
3945,4,0,1,1,1,3,4.0,3.2821543,85,cng,0.7,van,6,0.1,75,0.4,1,0,0,0,0,1,0,1,0,0,0,0,0.75,0.4,0.85,0.3,0.6,-3.2821543,-0.4,-0.4,-0.6
3945,5,0,1,1,1,2,6.0,4.0395745,110,gasoline,1.0,stwagon,2,1.0,350,0.25,0,0,0,1,0,0,0,0,0,0,0,0,3.5,0.6,1.1,0.2,0.2,-4.0395745,-0.6,-0.25,-0.2
3945,6,0,1,1,1,2,6.0,4.0395745,110,gasoline,1.0,regcar,2,1.0,350,0.25,0,0,0,0,0,0,0,0,0,0,0,0,3.5,0.6,1.1,0.2,0.2,-4.0395745,-0.6,-0.25,-0.2
3946,1,1,1,0,0,2,6.0,7.3871485,140,cng,1.0,regcar,6,0.1,300,0.1,0,0,0,0,0,0,0,1,0,0,0,0,3.0,0.6,1.4,0.2,0.6,-7.3871485,-0.6,-0.1,-0.6
3946,2,0,1,0,0,2,6.0,7.3871485,140,cng,1.0,truck,6,0.1,300,0.1,0,0,0,0,1,0,0,1,0,0,0,0,3.0,0.6,1.4,0.2,0.6,-7.3871485,-0.6,-0.1,-0.6
3946,3,0,1,0,0,3,2.5,5.4600663,85,methanol,1.0,regcar,8,0.3,250,0.4,0,0,0,0,0,0,0,0,1,0,0,1,2.5,0.25,0.85,0.3,0.8,-5.4600663,-0.25,-0.4,-0.8
3946,4,0,1,0,0,3,2.5,5.4600663,85,methanol,1.0,van,8,0.3,250,0.4,0,0,0,0,0,1,0,0,1,0,0,1,2.5,0.25,0.85,0.3,0.8,-5.4600663,-0.25,-0.4,-0.8
3946,5,0,1,0,0,3,4.0,6.102427,95,gasoline,1.0,regcar,2,1.0,300,0.75,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0.4,0.95,0.3,0.2,-6.102427,-0.4,-0.75,-0.2
3946,6,0,1,0,0,3,4.0,6.102427,95,gasoline,1.0,stwagon,2,1.0,300,0.75,0,0,0,1,0,0,0,0,0,0,0,0,3.0,0.4,0.95,0.3,0.2,-6.102427,-0.4,-0.75,-0.2
3947,1,0,0,1,0,2,4.0,0.71222914,95,cng,1.0,regcar,4,0.3,75,0.25,0,0,0,0,0,0,0,1,0,0,0,0,0.75,0.4,0.95,0.2,0.4,-0.71222914,-0.4,-0.25,-0.4
3947,2,0,0,1,0,2,4.0,0.71222914,95,cng,1.0,truck,4,0.3,75,0.25,0,0,0,0,1,0,0,1,0,0,0,0,0.75,0.4,0.95,0.2,0.4,-0.71222914,-0.4,-0.25,-0.4
3947,3,0,0,1,0,3,6.0,0.83093399,110,methanol,1.0,regcar,6,0.7,300,0.6,1,0,0,0,0,0,0,0,1,0,0,0,3.0,0.6,1.1,0.3,0.6,-0.83093399,-0.6,-0.6,-0.6
3947,4,0,0,1,0,3,6.0,0.83093399,110,methanol,1.0,van,6,0.7,300,0.6,1,0,0,0,0,1,0,0,1,0,0,0,3.0,0.6,1.1,0.3,0.6,-0.83093399,-0.6,-0.6,-0.6
3947,5,0,0,1,0,1,2.5,1.0683437,140,gasoline,1.0,regcar,8,1.0,350,1.0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,0.25,1.4,0.1,0.8,-1.0683437,-0.25,-1.0,-0.8
3947,6,1,0,1,0,1,2.5,1.0683437,140,gasoline,1.0,stwagon,8,1.0,350,1.0,0,0,0,1,0,0,0,0,0,0,0,0,3.5,0.25,1.4,0.1,0.8,-1.0683437,-0.25,-1.0,-0.8
3948,1,0,1,0,0,2,4.0,3.5346277,85,electric,1.0,regcar,4,0.0,125,0.0,0,0,0,0,0,0,1,0,0,0,1,0,1.25,0.4,0.85,0.2,0.4,-3.5346277,-0.4,-0.0,-0.4
3948,2,0,1,0,0,2,4.0,3.5346277,85,electric,1.0,truck,4,0.0,125,0.0,0,0,0,0,1,0,1,0,0,0,1,0,1.25,0.4,0.85,0.2,0.4,-3.5346277,-0.4,-0.0,-0.4
3948,3,1,1,0,0,3,6.0,3.7871011,140,cng,0.7,regcar,8,0.1,300,0.25,0,0,0,0,0,0,0,1,0,0,0,0,3.0,0.6,1.4,0.3,0.8,-3.7871011,-0.6,-0.25,-0.8
3948,4,0,1,0,0,3,6.0,3.7871011,140,cng,0.7,van,8,0.1,300,0.25,0,0,0,0,0,1,0,1,0,0,0,0,3.0,0.6,1.4,0.3,0.8,-3.7871011,-0.6,-0.25,-0.8
3948,5,0,1,0,0,3,2.5,4.0395745,85,methanol,1.0,regcar,2,0.3,250,0.6,0,0,0,0,0,0,0,0,1,0,0,1,2.5,0.25,0.85,0.3,0.2,-4.0395745,-0.25,-0.6,-0.2
3948,6,0,1,0,0,3,2.5,4.0395745,85,methanol,1.0,stwagon,2,0.3,250,0.6,0,0,0,1,0,0,0,0,1,0,0,1,2.5,0.25,0.85,0.3,0.2,-4.0395745,-0.25,-0.6,-0.2
3949,1,0,1,0,0,3,4.0,6.3864157,65,electric,0.7,sportuv,2,0.0,125,0.0,0,1,0,0,0,0,1,0,0,0,1,0,1.25,0.4,0.65,0.3,0.2,-6.3864157,-0.4,-0.0,-0.2
3949,2,0,1,0,0,3,4.0,6.3864157,65,electric,0.7,truck,2,0.0,125,0.0,0,0,0,0,1,0,1,0,0,0,1,0,1.25,0.4,0.65,0.3,0.2,-6.3864157,-0.4,-0.0,-0.2
3949,3,0,1,0,0,2,6.0,6.9851422,110,cng,0.7,sportuv,2,0.1,300,0.6,0,1,0,0,0,0,0,1,0,0,0,0,3.0,0.6,1.1,0.2,0.2,-6.9851422,-0.6,-0.6,-0.2
3949,4,0,1,0,0,2,6.0,6.9851422,110,cng,0.7,sportcar,2,0.1,300,0.6,0,0,1,0,0,0,0,1,0,0,0,0,3.0,0.6,1.1,0.2,0.2,-6.9851422,-0.6,-0.6,-0.2
3949,5,1,1,0,0,3,2.5,5.5881138,85,gasoline,1.0,sportuv,6,1.0,300,0.5,0,1,0,0,0,0,0,0,0,0,0,0,3.0,0.25,0.85,0.3,0.6,-5.5881138,-0.25,-0.5,-0.6
3949,6,0,1,0,0,3,2.5,5.5881138,85,gasoline,1.0,regcar,6,1.0,300,0.5,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0.25,0.85,0.3,0.6,-5.5881138,-0.25,-0.5,-0.6
3950,1,0,1,0,1,2,6.0,2.2482626,55,electric,0.7,regcar,8,0.0,200,0.0,0,0,0,0,0,0,1,0,0,1,1,0,2.0,0.6,0.55,0.2,0.8,-2.2482626,-0.6,-0.0,-0.8
3950,2,0,1,0,1,2,6.0,2.2482626,55,electric,0.7,truck,8,0.0,200,0.0,0,0,0,0,1,0,1,0,0,1,1,0,2.0,0.6,0.55,0.2,0.8,-2.2482626,-0.6,-0.0,-0.8
3950,3,1,1,0,1,0,2.5,2.2482626,95,cng,0.7,regcar,8,0.3,75,0.1,0,0,0,0,0,0,0,1,0,0,0,0,0.75,0.25,0.95,0.0,0.8,-2.2482626,-0.25,-0.1,-0.8
3950,4,0,1,0,1,0,2.5,2.2482626,95,cng,0.7,van,8,0.3,75,0.1,0,0,0,0,0,1,0,1,0,0,0,0,0.75,0.25,0.95,0.0,0.8,-2.2482626,-0.25,-0.1,-0.8
3950,5,0,1,0,1,1,4.0,2.8906233,110,methanol,1.0,regcar,2,0.7,300,0.4,0,0,0,0,0,0,0,0,1,0,0,1,3.0,0.4,1.1,0.1,0.2,-2.8906233,-0.4,-0.4,-0.2
3950,6,0,1,0,1,1,4.0,2.8906233,110,methanol,1.0,stwagon,2,0.7,300,0.4,0,0,0,1,0,0,0,0,1,0,0,1,3.0,0.4,1.1,0.1,0.2,-2.8906233,-0.4,-0.4,-0.2
3951,1,0,1,0,0,1,2.5,7.0692554,55,electric,0.7,regcar,8,0.0,75,0.0,0,0,0,0,0,0,1,0,0,0,1,0,0.75,0.25,0.55,0.1,0.8,-7.0692554,-0.25,-0.0,-0.8
3951,2,0,1,0,0,1,2.5,7.0692554,55,electric,0.7,van,8,0.0,75,0.0,0,0,0,0,0,1,1,0,0,0,1,0,0.75,0.25,0.55,0.1,0.8,-7.0692554,-0.25,-0.0,-0.8
3951,3,0,1,0,0,2,4.0,8.0791491,95,cng,0.7,regcar,4,0.3,250,0.25,0,0,0,0,0,0,0,1,0,0,0,0,2.5,0.4,0.95,0.2,0.4,-8.0791491,-0.4,-0.25,-0.4
3951,4,0,1,0,0,2,4.0,8.0791491,95,cng,0.7,stwagon,4,0.3,250,0.25,0,0,0,1,0,0,0,1,0,0,0,0,2.5,0.4,0.95,0.2,0.4,-8.0791491,-0.4,-0.25,-0.4
3951,5,1,1,0,0,3,6.0,6.3118352,140,gasoline,1.0,regcar,8,1.0,250,1.0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,0.6,1.4,0.3,0.8,-6.3118352,-0.6,-1.0,-0.8
3951,6,0,1,0,0,3,6.0,6.3118352,140,gasoline,1.0,truck,8,1.0,250,1.0,0,0,0,0,1,0,0,0,0,0,0,0,2.5,0.6,1.4,0.3,0.8,-6.3118352,-0.6,-1.0,-0.8
3952,1,1,1,0,1,3,2.5,4.690508,55,electric,0.7,regcar,1,0.0,200,0.0,0,0,0,0,0,0,1,0,0,1,1,0,2.0,0.25,0.55,0.3,0.1,-4.690508,-0.25,-0.0,-0.1
3952,2,0,1,0,1,3,2.5,4.690508,55,electric,0.7,stwagon,1,0.0,200,0.0,0,0,0,1,0,0,1,0,0,1,1,0,2.0,0.25,0.55,0.3,0.1,-4.690508,-0.25,-0.0,-0.1
3952,3,0,1,0,1,3,4.0,5.7941569,110,methanol,1.0,regcar,8,0.1,300,0.75,0,0,0,0,0,0,0,0,1,0,0,1,3.0,0.4,1.1,0.3,0.8,-5.7941569,-0.4,-0.75,-0.8
3952,4,0,1,0,1,3,4.0,5.7941569,110,methanol,1.0,truck,8,0.1,300,0.75,0,0,0,0,1,0,0,0,1,0,0,1,3.0,0.4,1.1,0.3,0.8,-5.7941569,-0.4,-0.75,-0.8
3952,5,0,1,0,1,2,6.0,6.3459814,140,gasoline,1.0,regcar,2,1.0,350,0.25,0,0,0,0,0,0,0,0,0,0,0,0,3.5,0.6,1.4,0.2,0.2,-6.3459814,-0.6,-0.25,-0.2
3952,6,0,1,0,1,2,6.0,6.3459814,140,gasoline,1.0,van,2,1.0,350,0.25,0,0,0,0,0,1,0,0,0,0,0,0,3.5,0.6,1.4,0.2,0.2,-6.3459814,-0.6,-0.25,-0.2
3953,1,0,0,1,0,3,6.0,6.9482252,65,electric,1.0,regcar,4,0.0,125,0.0,1,0,0,0,0,0,1,0,0,0,0,0,1.25,0.6,0.65,0.3,0.4,-6.9482252,-0.6,-0.0,-0.4
3953,2,1,0,1,0,3,6.0,6.9482252,65,electric,1.0,van,4,0.0,125,0.0,1,0,0,0,0,1,1,0,0,0,0,0,1.25,0.6,0.65,0.3,0.4,-6.9482252,-0.6,-0.0,-0.4
3953,3,0,0,1,0,2,2.5,7.444527,110,cng,0.7,regcar,4,0.7,300,0.6,0,0,0,0,0,0,0,1,0,0,0,0,3.0,0.25,1.1,0.2,0.4,-7.444527,-0.25,-0.6,-0.4
3953,4,0,0,1,0,2,2.5,7.444527,110,cng,0.7,stwagon,4,0.7,300,0.6,0,0,0,1,0,0,0,1,0,0,0,0,3.0,0.25,1.1,0.2,0.4,-7.444527,-0.25,-0.6,-0.4
3953,5,0,0,1,0,3,4.0,5.4593198,85,gasoline,1.0,regcar,8,1.0,300,0.5,1,0,0,0,0,0,0,0,0,0,0,0,3.0,0.4,0.85,0.3,0.8,-5.4593198,-0.4,-0.5,-0.8
3953,6,0,0,1,0,3,4.0,5.4593198,85,gasoline,1.0,truck,8,1.0,300,0.5,1,0,0,0,1,0,0,0,0,0,0,0,3.0,0.4,0.85,0.3,0.8,-5.4593198,-0.4,-0.5,-0.8
3954,1,0,1,0,0,3,6.0,3.5787111,65,electric,0.7,regcar,2,0.0,200,0.0,0,0,0,0,0,0,1,0,0,0,1,0,2.0,0.6,0.65,0.3,0.2,-3.5787111,-0.6,-0.0,-0.2
3954,2,0,1,0,0,3,6.0,3.5787111,65,electric,0.7,truck,2,0.0,200,0.0,0,0,0,0,1,0,1,0,0,0,1,0,2.0,0.6,0.65,0.3,0.2,-3.5787111,-0.6,-0.0,-0.2
3954,3,0,1,0,0,3,2.5,3.8343333,110,cng,0.7,regcar,8,0.3,75,0.6,0,0,0,0,0,0,0,1,0,0,0,0,0.75,0.25,1.1,0.3,0.8,-3.8343333,-0.25,-0.6,-0.8
3954,4,0,1,0,0,3,2.5,3.8343333,110,cng,0.7,van,8,0.3,75,0.6,0,0,0,0,0,1,0,1,0,0,0,0,0.75,0.25,1.1,0.3,0.8,-3.8343333,-0.25,-0.6,-0.8
3954,5,1,1,0,0,2,4.0,4.0899555,140,methanol,1.0,regcar,2,0.7,300,0.25,0,0,0,0,0,0,0,0,1,0,0,1,3.0,0.4,1.4,0.2,0.2,-4.0899555,-0.4,-0.25,-0.2
3954,6,0,1,0,0,2,4.0,4.0899555,140,methanol,1.0,stwagon,2,0.7,300,0.25,0,0,0,1,0,0,0,0,1,0,0,1,3.0,0.4,1.4,0.2,0.2,-4.0899555,-0.4,-0.25,-0.2
3955,1,0,0,0,0,3,6.0,4.1386835,100,electric,1.0,regcar,1,0.0,200,0.0,0,0,0,0,0,0,1,0,0,0,0,0,2.0,0.6,1.0,0.3,0.1,-4.1386835,-0.6,-0.0,-0.1
3955,2,0,0,0,0,3,6.0,4.1386835,100,electric,1.0,stwagon,1,0.0,200,0.0,0,0,0,1,0,0,1,0,0,0,0,0,2.0,0.6,1.0,0.3,0.1,-4.1386835,-0.6,-0.0,-0.1
3955,3,0,0,0,0,1,2.5,3.0350346,95,methanol,1.0,regcar,6,0.3,300,0.25,0,0,0,0,0,0,0,0,1,0,0,0,3.0,0.25,0.95,0.1,0.6,-3.0350346,-0.25,-0.25,-0.6
3955,4,0,0,0,0,1,2.5,3.0350346,95,methanol,1.0,truck,6,0.3,300,0.25,0,0,0,0,1,0,0,0,1,0,0,0,3.0,0.25,0.95,0.1,0.6,-3.0350346,-0.25,-0.25,-0.6
3955,5,1,0,0,0,2,4.0,3.586859,110,gasoline,1.0,regcar,8,1.0,350,0.5,0,0,0,0,0,0,0,0,0,0,0,0,3.5,0.4,1.1,0.2,0.8,-3.586859,-0.4,-0.5,-0.8
3955,6,0,0,0,0,2,4.0,3.586859,110,gasoline,1.0,van,8,1.0,350,0.5,0,0,0,0,0,1,0,0,0,0,0,0,3.5,0.4,1.1,0.2,0.8,-3.586859,-0.4,-0.5,-0.8
3956,1,0,1,0,0,3,2.5,4.1386835,55,electric,0.7,regcar,8,0.0,125,0.0,0,0,0,0,0,0,1,0,0,0,1,0,1.25,0.25,0.55,0.3,0.8,-4.1386835,-0.25,-0.0,-0.8
3956,2,0,1,0,0,3,2.5,4.1386835,55,electric,0.7,van,8,0.0,125,0.0,0,0,0,0,0,1,1,0,0,0,1,0,1.25,0.25,0.55,0.3,0.8,-4.1386835,-0.25,-0.0,-0.8
3956,3,1,1,0,0,2,4.0,4.4145957,95,cng,1.0,regcar,8,0.1,300,0.1,0,0,0,0,0,0,0,1,0,0,0,0,3.0,0.4,0.95,0.2,0.8,-4.4145957,-0.4,-0.1,-0.8
3956,4,0,1,0,0,2,4.0,4.4145957,95,cng,1.0,stwagon,8,0.1,300,0.1,0,0,0,1,0,0,0,1,0,0,0,0,3.0,0.4,0.95,0.2,0.8,-4.4145957,-0.4,-0.1,-0.8
3956,5,0,1,0,0,3,6.0,3.586859,140,gasoline,1.0,regcar,4,1.0,300,0.75,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0.6,1.4,0.3,0.4,-3.586859,-0.6,-0.75,-0.4
